University Admission year,Gender,Age,H.S.C passing year,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,How many hour do you spent daily on your skill development?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,Status of your English language proficiency_Basic,Status of your English language proficiency_Intermediate,What is your relationship status?_Married,What is your relationship status?_Relationship,What is your relationship status?_Single,Creditos_Normalizados,Semestres_Reales,Semestres_Teoricos,Semestres_Extra
2022,1,20,2020,2,1,1,8,4,0,1,1,2,88,0,0,1,2,1,1,0,17.250,0,17.250,11,30000,True,False,False,False,True,17.145,4,1,3
2021,0,21,2020,3,1,1,3,4,0,1,1,1,100,0,0,1,1,0,0,0,14.700,0,15.150,23,62488,True,False,False,False,True,35.848,6,2,4
2021,1,21,2019,3,1,1,8,2,0,1,1,1,100,0,0,0,4,1,0,0,19.650,0,19.750,25,50000,False,True,False,True,False,38.966,6,2,4
2021,1,21,2019,3,1,1,1,1,1,1,1,2,85,0,0,0,2,1,0,1,19.300,0,19.200,24,50000,False,True,False,False,True,37.407,6,2,4
2022,1,20,2020,3,0,1,4,2,0,1,1,2,100,1,0,0,1,0,0,0,14.650,0,14.200,26,30000,False,True,False,False,True,40.524,4,2,2
2021,1,20,2020,4,1,0,5,3,1,1,1,1,80,0,0,1,2,0,1,0,15.300,0,15.400,36,7000,False,True,False,False,True,56.110,6,3,3
2022,0,21,2019,1,1,1,2,1,0,1,1,7,100,0,0,1,0,0,0,0,0.000,0,0.000,0,50000,False,False,False,False,True,0.000,4,0,4
2020,0,21,2018,8,1,1,0,0,0,1,1,3,100,0,0,1,4,0,0,0,19.600,0,19.700,60,50000,False,True,False,False,True,93.517,8,5,3
2021,1,21,2019,3,0,1,2,1,0,1,1,2,98,0,0,0,1,1,0,0,15.850,0,17.650,25,30000,False,True,False,False,True,38.966,6,2,4
2022,0,20,2020,1,1,1,1,1,0,1,1,3,95,0,0,0,1,0,0,0,18.150,0,18.150,11,35000,True,False,False,False,True,17.145,4,1,3
2021,1,20,2020,3,1,0,8,2,0,1,1,2,98,0,0,1,2,0,0,0,19.900,0,19.300,23,20000,False,True,False,False,True,35.848,6,2,4
2021,0,21,2020,4,0,1,6,1,0,1,0,2,97,1,0,1,3,1,0,0,16.950,0,14.000,20,40000,False,True,False,False,True,31.172,6,2,4
2021,0,18,2020,2,1,0,2,2,1,1,0,3,90,0,0,0,1,0,1,1,18.400,0,18.400,11,40000,False,True,False,False,False,17.145,6,1,5
2022,1,21,2019,2,1,0,5,3,0,1,1,4,90,1,0,1,3,1,1,0,19.150,0,19.150,11,20000,True,False,False,False,True,17.145,4,1,3
2020,1,22,2019,8,0,0,3,1,0,1,1,4,100,0,0,1,2,0,1,0,18.200,0,18.700,87,50000,False,True,False,False,True,135.600,8,6,2
2021,1,20,2020,3,1,1,2,1,0,1,1,1,100,0,0,1,1,0,0,0,14.800,0,16.900,25,25000,False,True,False,False,True,38.966,6,2,4
2020,1,22,2019,6,0,1,3,2,0,1,1,1,100,1,0,1,2,1,1,0,11.250,0,15.750,60,20000,False,True,False,False,True,93.517,8,5,3
2020,1,19,2020,2,1,0,5,1,0,1,1,2,100,0,0,0,2,1,1,1,19.000,0,19.000,11,20000,False,True,False,False,True,17.145,8,1,7
2021,0,20,2018,3,1,1,1,2,1,1,1,5,90,0,0,1,1,0,0,0,17.450,0,17.500,23,30000,False,True,False,False,True,35.848,6,2,4
2021,1,21,2021,3,1,1,2,1,0,1,1,2,60,0,0,0,1,0,0,0,10.550,0,15.000,26,50000,False,True,False,False,True,40.524,6,2,4
2021,1,20,2020,2,1,0,3,1,0,1,1,3,99,1,1,1,1,0,0,0,17.100,0,17.100,11,20000,False,True,False,False,True,17.145,6,1,5
2020,0,23,2019,7,1,0,5,2,0,1,1,6,99,0,0,1,2,1,1,1,19.800,0,19.650,76,12500,False,True,False,False,False,118.455,8,6,2
2018,1,23,2017,12,0,1,7,3,0,1,1,2,90,1,0,1,4,0,1,0,14.300,0,16.300,125,15000,False,True,False,False,True,194.828,12,9,3
2022,1,21,2020,2,0,0,5,3,0,1,0,4,60,1,0,1,1,0,1,0,2.500,0,2.500,11,5000,True,False,False,False,True,17.145,4,1,3
2022,0,20,2020,1,0,0,5,2,0,1,1,3,98,0,0,1,1,0,0,0,17.500,0,17.500,0,20000,False,True,False,False,True,0.000,4,0,4
2022,1,20,2020,2,1,0,1,2,0,1,1,2,90,0,0,0,1,0,0,0,12.600,0,12.600,12,50000,True,False,False,False,True,18.703,4,1,3
2021,1,21,2019,3,0,1,4,1,0,1,1,2,98,0,0,0,3,0,0,0,18.600,0,18.550,25,60000,False,True,False,False,True,38.966,6,2,4
2019,0,22,2018,11,1,0,5,2,1,1,1,2,95,0,0,1,1,1,0,0,14.000,0,16.750,120,68000,False,True,False,True,False,187.034,10,9,1
2020,0,21,2019,6,1,0,3,2,0,1,1,2,99,0,0,1,1,0,0,0,19.900,0,19.950,58,40000,False,True,False,False,True,90.400,8,4,4
2021,1,20,2019,3,0,0,4,2,0,1,1,3,100,0,0,0,2,0,1,1,18.400,0,18.050,24,40000,False,True,False,False,True,37.407,6,2,4
2021,1,21,2019,3,1,0,1,1,0,1,1,5,90,0,0,0,1,0,0,1,15.150,0,14.700,25,50000,False,True,False,False,True,38.966,6,2,4
2019,0,22,2017,11,0,0,3,2,0,1,1,4,95,0,0,1,1,0,0,1,16.700,0,15.900,120,40000,False,True,False,False,True,187.034,10,9,1
2021,0,21,2020,2,1,1,8,2,0,1,1,2,100,0,0,1,1,1,0,0,16.950,0,16.950,12,50000,True,False,False,False,True,18.703,6,1,5
2019,0,23,2018,11,0,1,3,2,0,1,1,3,96,0,0,1,2,0,0,0,18.900,0,17.750,141,18000,False,True,False,False,True,219.766,10,10,0
2019,1,24,2019,5,0,1,2,2,0,1,1,8,100,1,0,1,8,0,0,0,5.250,0,14.850,42,62488,True,False,False,False,True,65.462,10,3,7
2021,0,20,2020,3,0,0,2,3,0,1,1,4,85,1,0,0,2,0,1,0,10.300,0,11.000,23,25000,True,False,False,False,True,35.848,6,2,4
2022,0,20,2020,2,1,0,3,1,0,1,1,3,95,0,0,0,2,0,0,0,18.350,0,18.350,11,45000,True,False,False,False,True,17.145,4,1,3
2021,0,19,2020,2,0,1,5,2,0,1,1,3,100,0,0,0,3,1,0,0,18.900,0,18.900,11,40000,False,True,False,False,True,17.145,6,1,5
2020,0,20,2019,7,1,0,1,1,1,1,1,1,75,1,0,0,1,1,0,1,8.150,0,13.050,79,60000,False,True,False,True,False,123.131,8,6,2
2021,1,21,2020,3,1,0,2,1,0,1,1,6,70,0,0,1,2,1,1,0,15.850,0,16.950,22,40000,True,False,False,False,True,34.290,6,2,4
2021,0,20,2019,3,0,1,2,1,0,1,1,2,100,0,0,0,3,0,0,1,19.100,0,19.550,23,100000,False,True,False,False,True,35.848,6,2,4
2022,1,22,2020,2,0,0,2,1,0,1,0,4,100,0,0,1,0,0,1,0,12.750,0,12.750,11,40000,True,False,False,False,True,17.145,4,1,3
2021,1,22,2019,3,1,1,2,3,1,1,1,2,92,0,0,1,1,0,0,0,18.950,0,19.450,23,35000,False,True,False,False,True,35.848,6,2,4
2022,1,20,2020,1,1,0,2,1,0,1,0,3,99,0,0,0,0,1,1,0,20.000,0,20.000,10,20000,True,False,False,True,False,15.586,4,1,3
2019,0,23,2017,11,0,1,3,2,0,1,1,2,85,0,0,1,2,0,1,0,18.800,0,18.100,120,33000,False,True,False,False,True,187.034,10,9,1
2020,1,21,2019,8,1,0,5,3,0,1,1,4,100,0,0,1,2,1,1,1,18.700,0,19.550,88,15000,True,False,False,False,True,137.159,8,7,1
2022,1,20,2020,1,1,0,1,1,0,1,1,2,98,0,0,1,2,1,1,0,0.000,0,0.000,0,20000,True,False,False,False,True,0.000,4,0,4
2022,1,20,2019,1,1,1,2,1,0,1,1,1,99,1,0,1,2,1,1,0,15.750,0,15.750,13,20000,True,False,False,False,True,20.262,4,1,3
2021,0,21,2020,3,1,0,2,2,0,1,1,4,100,0,0,0,2,0,0,0,16.900,0,16.000,23,50000,False,True,False,False,True,35.848,6,2,4
2020,1,22,2018,6,0,0,5,2,0,1,0,3,90,0,0,1,3,0,1,0,19.900,0,19.850,58,70000,False,True,False,False,True,90.400,8,4,4
2022,1,22,2015,2,1,0,2,2,1,1,1,1,95,1,0,1,1,1,1,1,10.500,0,10.500,14,25000,True,False,False,False,True,21.821,4,1,3
2020,0,21,2019,8,1,0,3,1,0,1,1,5,80,1,0,0,1,1,1,0,13.600,0,11.250,62,60000,False,True,False,False,True,96.634,8,5,3
2021,0,22,2020,3,1,1,3,1,0,0,1,3,98,0,0,1,4,0,0,1,16.500,1,16.950,23,50000,False,False,False,False,True,35.848,6,2,4
2021,1,21,2020,3,1,0,4,1,0,1,1,2,100,0,0,1,3,0,1,0,20.000,0,18.600,23,30000,False,False,False,False,True,35.848,6,2,4
2022,1,20,2019,2,0,0,2,2,0,1,1,3,90,0,1,1,2,0,1,0,15.500,0,15.500,12,20000,True,False,False,False,True,18.703,4,1,3
2021,0,20,2019,3,1,0,1,1,0,1,1,3,90,1,0,1,1,0,1,0,12.800,0,10.050,23,35000,False,False,False,False,True,35.848,6,2,4
2020,0,20,2020,2,1,1,2,3,0,1,1,12,80,0,0,0,1,1,1,1,16.050,0,16.050,12,30000,False,True,False,False,False,18.703,8,1,7
2022,0,19,2021,1,1,1,6,2,0,1,1,2,95,0,0,0,2,0,0,0,0.000,0,0.000,0,70000,False,True,False,False,True,0.000,4,0,4
2022,1,19,2020,12,0,0,4,2,0,1,0,3,75,1,0,1,1,1,0,1,16.900,0,16.900,14,15000,False,True,False,False,True,21.821,4,1,3
2022,0,19,2021,1,1,0,3,2,0,1,0,2,92,0,0,0,1,0,0,0,15.750,0,15.750,11,50000,True,False,False,False,True,17.145,4,1,3
2022,1,21,2020,2,0,0,1,1,0,1,1,4,95,1,0,1,2,1,1,0,19.500,0,19.500,11,30000,True,False,False,False,True,17.145,4,1,3
2022,1,20,2020,2,1,1,2,1,0,1,1,1,98,0,0,1,1,0,0,0,19.750,0,19.750,12,50000,False,True,False,False,True,18.703,4,1,3
2022,0,20,2020,2,1,1,3,2,0,1,1,3,100,0,0,0,1,0,0,0,15.150,0,15.150,12,90000,False,True,False,False,True,18.703,4,1,3
2018,0,23,2017,14,0,1,7,1,0,1,1,5,60,1,0,0,2,1,1,1,12.950,0,12.800,133,28000,False,True,False,True,False,207.297,12,10,2
2022,1,20,2020,1,1,0,3,1,0,1,0,2,100,0,0,1,2,1,1,0,0.000,0,0.000,0,30000,False,False,False,False,True,0.000,4,0,4
2021,0,19,2020,3,1,1,5,2,0,1,1,4,99,0,0,1,3,0,0,0,17.250,0,16.475,25,25000,False,True,False,False,True,38.966,6,2,4
2022,1,20,2021,2,0,1,1,1,0,1,0,4,85,0,0,0,1,1,0,0,18.000,0,18.000,11,40000,True,False,False,False,True,17.145,4,1,3
2022,0,20,2020,2,0,0,6,2,1,1,1,1,98,1,0,1,5,1,1,0,17.650,0,17.650,11,40000,True,False,False,False,True,17.145,4,1,3
2020,0,20,2019,8,1,0,3,2,0,1,1,2,99,0,0,1,1,1,0,0,19.300,0,18.450,90,50000,False,True,False,False,True,140.276,8,7,1
2022,0,19,2020,2,0,1,3,2,0,1,1,4,100,0,0,1,2,1,0,0,17.400,0,12.000,11,25000,False,False,False,False,True,17.145,4,1,3
2021,1,21,2019,5,0,0,2,1,1,1,1,1,98,0,0,0,6,0,1,0,18.500,0,18.850,54,62488,False,True,False,False,True,84.166,6,4,2
2022,0,20,2020,2,0,1,3,1,0,1,1,1,100,0,0,1,2,0,0,0,19.200,0,19.200,11,50000,False,False,False,False,True,17.145,4,1,3
2020,0,21,2019,8,0,1,6,2,0,1,1,2,100,0,0,1,3,0,0,0,17.000,0,16.450,85,60000,False,True,False,False,True,132.483,8,6,2
2022,1,19,2020,1,0,0,4,2,0,1,1,2,90,0,0,0,1,0,1,0,17.150,0,17.150,14,24000,True,False,False,True,False,21.821,4,1,3
2021,0,21,2020,2,1,0,4,2,0,1,0,2,100,0,0,1,12,1,1,0,18.500,0,18.500,11,30000,False,True,False,False,True,17.145,6,1,5
2020,1,22,2019,6,0,1,4,3,0,1,1,4,85,0,0,1,3,0,0,0,15.100,0,16.000,70,20000,False,False,False,True,False,109.103,8,5,3
2021,1,20,2020,3,0,1,2,1,0,1,1,3,90,0,0,0,2,0,1,0,17.400,0,14.900,23,20000,True,False,False,False,True,35.848,6,2,4
2022,1,20,2020,2,1,0,3,2,0,1,1,2,90,0,0,1,2,1,1,0,17.650,0,17.650,13,40000,False,False,False,False,True,20.262,4,1,3
2020,0,19,2019,8,1,1,4,1,0,1,1,2,90,0,0,0,3,0,1,0,15.300,0,17.050,87,30000,False,False,False,False,True,135.600,8,6,2
2021,1,20,2020,2,0,0,2,1,0,1,1,3,100,1,0,1,1,0,1,0,19.500,0,19.500,11,20000,True,False,False,False,True,17.145,6,1,5
2022,0,20,2018,1,0,0,2,2,0,1,0,4,95,0,0,1,0,0,1,1,0.000,0,0.000,0,50000,False,True,False,False,True,0.000,4,0,4
2019,0,20,2019,9,0,1,3,3,0,1,1,1,99,0,0,0,4,1,0,0,15.950,0,16.850,101,40000,False,True,False,False,True,157.421,10,7,3
2022,0,21,2020,2,0,0,4,2,1,1,1,2,95,1,0,1,4,1,1,1,0.656,0,0.656,11,30000,True,False,False,False,True,17.145,4,1,3
2022,0,22,2020,2,1,0,4,1,0,1,1,2,98,0,0,0,2,0,1,1,15.250,0,15.250,11,20000,True,False,False,False,False,17.145,4,1,3
2022,0,21,2020,1,0,1,3,2,0,1,1,1,99,0,0,1,1,1,0,0,20.000,0,20.000,11,80000,False,False,False,False,True,17.145,4,1,3
2021,0,20,2020,2,1,0,4,1,0,1,1,3,98,0,0,1,3,1,0,0,18.750,0,18.750,11,60000,False,True,True,False,False,17.145,6,1,5
2021,1,22,2019,2,1,0,3,3,0,1,1,2,90,0,0,0,4,0,1,0,16.650,0,16.650,12,20000,False,True,False,True,False,18.703,6,1,5
2021,1,20,2020,3,1,0,4,1,1,1,1,1,80,1,0,1,2,1,1,0,14.050,1,14.050,35,40000,True,False,False,False,True,54.552,6,3,3
2022,1,21,2019,2,1,0,3,3,0,1,1,4,90,1,0,1,0,1,1,1,10.900,0,10.400,11,35000,False,True,False,False,True,17.145,4,1,3
2022,1,21,2020,1,0,1,4,2,0,1,1,1,100,0,0,1,2,0,0,0,0.000,0,0.000,0,30000,False,True,False,False,True,0.000,4,0,4
2020,1,23,2018,8,0,1,0,3,0,1,0,3,70,0,0,0,6,0,0,0,18.500,0,18.750,70,20000,False,True,False,False,True,109.103,8,5,3
2018,0,24,2016,13,0,0,2,1,1,1,1,1,90,0,0,1,2,0,1,1,18.100,0,15.000,140,62488,False,True,False,False,False,218.207,12,10,2
2022,1,20,2020,3,0,1,2,2,0,1,1,3,87,0,0,1,1,0,0,1,15.900,1,15.900,11,35000,True,False,False,False,True,17.145,4,1,3
2022,0,21,2020,1,1,1,3,2,1,1,0,8,98,0,0,0,1,1,0,1,17.750,1,17.950,11,100000,True,False,False,False,True,17.145,4,1,3
2020,1,23,2020,3,1,0,4,2,0,1,1,2,100,0,0,0,6,1,1,0,17.900,0,18.750,23,15000,True,False,False,False,True,35.848,8,2,6
2022,1,22,2020,2,1,0,2,1,0,1,1,8,90,0,0,0,3,0,1,1,19.400,0,19.400,12,10000,True,False,False,False,True,18.703,4,1,3
2022,1,20,2020,2,1,0,2,1,0,1,1,10,90,0,0,0,3,0,1,0,15.000,0,15.000,12,30000,True,False,False,False,True,18.703,4,1,3
2022,1,20,2020,2,1,0,4,2,0,1,1,1,95,0,1,1,2,1,1,0,20.000,0,20.000,11,40000,False,True,False,False,True,17.145,4,1,3
2022,1,22,2016,2,1,1,2,2,1,1,1,1,80,0,0,1,3,1,0,0,19.850,0,19.850,11,30000,True,False,False,True,False,17.145,4,1,3
2021,1,22,2020,3,1,1,3,2,1,1,1,1,75,0,0,1,2,1,1,0,18.950,0,18.450,25,100000,False,True,False,False,True,38.966,6,2,4
2019,1,22,2018,11,0,0,6,2,0,1,1,2,90,1,0,1,2,0,1,0,14.800,0,14.450,111,50000,False,True,False,True,False,173.007,10,8,2
2021,1,21,2020,5,1,0,5,1,0,0,1,3,88,0,0,1,3,1,1,1,18.850,0,19.300,49,30000,False,True,False,False,True,76.372,6,4,2
2019,1,25,2017,11,0,0,1,1,0,1,1,1,90,0,0,0,4,0,0,0,17.200,0,17.400,124,50000,False,True,False,False,True,193.269,10,9,1
2022,1,19,2021,1,1,0,4,3,0,1,1,3,100,0,0,1,1,0,1,1,0.000,0,0.000,0,40000,False,False,False,False,True,0.000,4,0,4
2021,0,21,2019,3,1,1,2,2,1,1,1,2,85,0,0,1,1,0,0,0,17.800,0,18.300,23,25000,False,True,False,False,True,35.848,6,2,4
2020,1,19,2019,2,1,1,3,2,0,1,1,1,100,0,0,1,1,0,0,0,17.800,0,17.800,12,40000,True,False,False,False,True,18.703,8,1,7
2021,0,22,2020,4,1,1,5,2,0,1,1,2,88,0,0,1,3,1,0,0,12.400,0,13.700,23,35000,False,True,False,False,True,35.848,6,2,4
2022,0,20,2020,1,1,1,0,2,1,1,1,3,97,0,0,0,1,0,0,1,0.000,1,0.000,0,35000,True,False,False,False,True,0.000,4,0,4
2022,1,20,2020,2,1,1,1,1,1,1,1,5,80,1,0,0,0,0,0,0,16.250,0,16.000,11,40000,True,False,False,False,True,17.145,4,1,3
2022,1,19,2021,1,1,0,4,2,0,1,1,5,85,0,0,1,0,1,1,0,0.000,0,0.000,0,50000,True,False,False,False,True,0.000,4,0,4
2021,1,22,2019,4,1,0,2,1,0,1,1,3,80,0,0,1,2,1,0,0,18.500,0,17.000,39,50000,False,True,False,False,True,60.786,6,3,3
2021,0,20,2020,4,1,0,1,1,0,1,0,2,100,0,0,0,0,0,0,0,16.900,0,17.900,25,80000,False,True,False,False,True,38.966,6,2,4
2021,1,21,2019,4,1,0,1,2,1,1,1,2,80,0,0,1,4,1,1,0,18.900,0,19.500,49,40000,False,True,False,False,True,76.372,6,4,2
2019,0,24,2016,10,0,0,4,2,0,1,1,3,95,0,0,1,2,0,1,0,17.000,0,17.500,106,20000,False,True,False,False,True,165.214,10,8,2
2019,1,24,2017,10,0,0,2,1,0,1,1,3,80,0,0,1,5,1,0,0,12.900,0,14.650,106,65000,False,True,False,False,True,165.214,10,8,2
2020,1,21,2019,8,0,0,1,1,1,1,1,1,85,0,0,1,1,0,1,1,19.800,0,18.500,85,25000,False,False,False,True,False,132.483,8,6,2
2021,0,21,2020,3,1,1,3,2,0,1,1,2,88,0,0,0,2,0,0,0,17.900,0,18.800,25,40000,False,True,False,False,True,38.966,6,2,4
2021,1,20,2020,3,1,0,2,2,1,1,1,4,99,0,0,1,2,1,1,0,18.950,0,19.550,23,50000,False,True,False,True,False,35.848,6,2,4
2021,1,21,2019,5,0,0,1,2,0,1,1,1,96,0,1,1,1,1,1,0,10.850,0,15.300,44,15000,False,True,False,False,True,68.579,6,4,2
2021,1,22,2020,4,1,0,3,2,0,1,1,2,90,1,0,1,4,0,1,0,5.600,0,9.400,32,60000,False,True,False,False,True,49.876,6,3,3
2021,0,21,2019,3,1,1,4,3,1,1,1,1,99,0,0,0,2,0,0,0,18.600,0,18.350,25,35000,False,True,False,False,True,38.966,6,2,4
2022,1,20,2020,2,0,0,5,3,0,1,0,1,88,0,0,1,2,1,0,0,17.750,0,17.750,11,35000,True,False,False,False,True,17.145,4,1,3
2020,0,22,2018,8,0,0,4,2,0,1,1,2,98,0,0,0,2,0,0,0,14.150,0,14.100,65,25000,False,True,False,False,True,101.310,8,5,3
2022,0,20,2020,2,1,1,2,1,0,1,1,2,95,0,0,1,1,0,0,1,19.400,0,19.400,11,35000,True,False,False,False,True,17.145,4,1,3
2022,1,21,2020,2,1,0,1,1,0,1,1,4,90,0,0,0,2,1,1,1,20.000,0,20.000,12,25000,False,True,False,False,True,18.703,4,1,3
2020,0,21,2019,8,0,1,3,1,0,1,1,3,97,0,0,0,1,1,0,0,15.000,0,18.300,87,150000,False,True,False,False,True,135.600,8,6,2
2018,1,26,2018,12,0,1,8,2,1,1,1,2,90,1,1,1,5,1,1,0,12.200,0,12.200,90,20000,False,True,False,False,True,140.276,12,7,5
2021,1,21,2020,3,1,0,4,2,0,1,1,1,98,0,0,1,1,0,0,0,14.100,0,15.000,23,25000,False,True,False,False,True,35.848,6,2,4
2022,0,21,2019,2,1,1,2,2,0,1,1,1,100,0,0,0,2,0,0,0,19.500,0,19.500,11,50000,False,True,False,False,True,17.145,4,1,3
2022,1,21,2020,2,1,0,5,1,1,1,1,12,98,0,0,1,2,1,1,1,16.650,0,16.650,12,62488,True,False,False,False,True,18.703,4,1,3
2022,0,20,2020,2,0,0,3,3,0,1,1,2,97,0,0,1,2,1,1,0,18.500,0,18.500,11,35000,True,False,False,False,True,17.145,4,1,3
2022,1,20,2020,2,1,1,4,2,0,1,0,3,90,0,0,1,1,1,0,0,19.900,0,19.900,11,25000,False,True,False,False,True,17.145,4,1,3
2022,0,21,2020,1,1,0,2,2,0,1,0,1,100,0,0,0,1,0,1,0,17.000,0,19.000,11,60000,True,False,False,False,True,17.145,4,1,3
2022,1,22,2019,2,1,1,1,1,1,1,1,2,70,0,0,1,1,1,0,0,19.050,0,19.050,11,400000,False,True,False,False,True,17.145,4,1,3
2022,0,23,2021,2,1,1,1,2,0,1,0,3,90,0,0,0,0,1,0,1,19.850,0,19.850,11,25000,False,True,False,False,False,17.145,4,1,3
2022,1,20,2020,2,1,1,8,2,0,1,1,8,90,0,0,0,2,1,1,0,16.650,0,16.650,12,30000,True,False,False,False,True,18.703,4,1,3
2021,0,21,2020,3,1,0,3,1,0,1,0,3,70,0,0,1,5,0,0,1,13.400,0,14.450,23,15000,False,True,False,False,True,35.848,6,2,4
2021,0,20,2019,2,0,0,3,2,1,1,0,2,95,0,0,1,1,0,1,1,19.200,0,19.200,11,30000,False,True,False,False,True,17.145,6,1,5
2021,0,20,2016,3,1,0,2,1,0,1,0,1,75,0,0,1,1,1,0,0,17.700,0,18.450,25,20000,False,False,False,False,True,38.966,6,2,4
2021,1,21,2020,3,0,0,2,2,0,1,1,3,88,0,0,1,2,0,1,0,8.900,0,15.750,20,25000,False,True,False,False,True,31.172,6,2,4
2021,1,19,2020,3,1,1,2,1,0,1,1,3,90,0,0,0,1,1,0,1,11.600,0,14.000,24,35000,False,True,False,False,True,37.407,6,2,4
2022,1,20,2020,2,1,0,3,1,0,1,1,3,90,0,0,0,2,0,1,0,20.000,0,20.000,11,50000,True,False,False,False,True,17.145,4,1,3
2022,1,22,2019,1,0,0,2,2,1,1,1,2,95,0,0,1,2,1,0,1,0.000,0,0.000,0,62488,False,True,False,False,True,0.000,4,0,4
2022,1,20,2020,2,0,0,5,2,0,1,1,1,90,0,0,1,2,0,1,0,19.000,0,19.000,12,20000,True,False,False,False,True,18.703,4,1,3
2021,1,22,2019,5,0,1,0,0,1,1,1,3,100,0,0,0,6,0,0,0,10.400,0,14.550,49,30000,True,False,False,False,True,76.372,6,4,2
2022,1,20,2020,2,0,0,2,3,0,1,0,1,95,0,0,1,2,1,1,0,15.250,0,15.250,12,25000,True,False,False,False,True,18.703,4,1,3
2022,1,21,2020,2,1,1,3,2,1,1,1,5,90,0,0,1,0,1,0,0,17.250,0,17.250,12,30000,False,False,False,False,True,18.703,4,1,3
2022,0,19,2020,1,0,1,1,2,0,1,0,3,98,0,0,0,2,0,0,0,0.000,0,0.000,0,20000,True,False,False,False,True,0.000,4,0,4
2022,1,20,2020,1,1,1,4,2,0,1,1,3,96,1,1,1,2,0,1,0,13.650,0,13.650,12,20000,True,False,False,False,True,18.703,4,1,3
2018,1,22,2018,11,0,0,1,1,0,1,1,2,80,0,0,1,3,1,1,0,16.000,0,16.450,132,40000,False,True,False,False,True,205.738,12,10,2
2019,0,20,2019,8,1,0,6,2,0,1,1,2,100,0,0,1,2,1,0,0,19.800,0,19.700,85,100000,False,True,False,False,True,132.483,10,6,4
2020,1,22,2019,7,1,1,0,2,0,1,1,6,60,0,0,0,0,0,0,0,17.800,0,18.450,87,40000,False,True,False,False,True,135.600,8,6,2
2022,1,23,2019,1,1,1,2,1,0,1,1,8,100,0,0,0,1,0,0,0,0.000,0,0.000,0,40000,True,False,False,False,True,0.000,4,0,4
2022,0,19,2020,2,1,1,2,1,0,1,1,1,100,0,0,0,1,1,0,0,19.450,0,19.450,11,70000,True,False,False,False,True,17.145,4,1,3
2022,0,20,2020,1,1,1,2,1,0,1,0,7,100,0,0,1,1,1,0,0,0.000,0,0.000,0,15000,False,True,False,False,True,0.000,4,0,4
2021,0,26,2014,3,1,0,4,3,0,1,1,3,50,0,0,0,1,0,0,0,19.450,0,16.800,23,80000,True,False,True,False,False,35.848,6,2,4
2022,1,20,2020,2,1,1,3,1,0,1,1,2,10,0,0,0,1,0,0,0,18.400,0,18.400,14,24000,True,False,False,False,True,21.821,4,1,3
2022,1,19,2020,1,1,1,1,2,1,1,1,3,100,0,0,1,2,0,0,0,0.000,0,0.000,0,20000,False,True,False,False,True,0.000,4,0,4
2022,1,19,2020,2,1,1,5,2,0,1,1,2,98,1,0,1,2,1,0,0,14.650,0,14.650,11,35000,False,True,False,False,True,17.145,4,1,3
2022,1,20,2020,2,1,0,4,3,1,1,1,2,100,0,0,0,2,0,0,0,19.050,0,19.050,12,50000,True,False,False,False,True,18.703,4,1,3
2021,0,19,2020,2,0,1,3,2,0,1,0,2,98,0,0,0,1,0,0,1,16.850,1,16.850,11,25000,False,True,False,False,True,17.145,6,1,5
2022,1,19,2020,2,1,0,3,1,0,1,1,3,100,1,0,1,1,0,0,0,16.250,0,16.250,10,62488,False,True,True,False,False,15.586,4,1,3
2022,1,20,2020,2,1,0,3,2,1,1,1,3,85,0,0,0,2,0,0,0,14.450,0,14.450,11,30000,True,False,False,False,True,17.145,4,1,3
2022,1,22,2019,2,0,0,2,1,0,1,1,3,95,1,0,0,1,1,1,1,7.250,0,7.250,11,40000,True,False,False,False,False,17.145,4,1,3
2022,1,20,2020,2,0,1,2,2,0,1,0,4,98,0,0,1,2,0,0,0,18.650,0,18.650,11,35000,False,True,False,False,True,17.145,4,1,3
2022,1,20,2020,2,1,0,2,2,0,1,1,1,92,0,0,0,4,0,1,0,15.900,0,15.900,11,25000,False,True,False,False,True,17.145,4,1,3
2018,0,22,2017,12,0,1,5,2,0,1,1,4,99,0,0,0,1,1,0,0,17.500,0,18.500,100,30000,False,True,False,False,True,155.862,12,7,5
2022,1,19,2020,2,1,0,1,1,1,1,1,2,90,1,0,0,1,0,1,1,14.500,0,14.500,11,60000,True,False,False,False,True,17.145,4,1,3
2022,1,18,2020,2,1,0,6,3,0,1,1,2,95,0,0,1,2,0,0,0,17.400,0,17.400,12,25000,True,False,False,False,True,18.703,4,1,3
2022,1,20,2020,2,1,0,3,2,0,1,1,4,95,1,0,0,3,0,0,0,18.000,0,18.000,11,25000,True,False,False,False,True,17.145,4,1,3
2021,1,21,2019,2,0,0,2,3,1,1,1,2,90,0,0,1,4,0,1,0,15.650,0,15.850,11,40000,True,False,False,False,True,17.145,6,1,5
2021,1,21,2019,2,1,0,3,2,1,1,1,2,90,1,0,1,2,0,1,0,7.100,0,7.100,5,50000,True,False,False,False,True,7.793,6,1,5
