Gender,Age,H.S.C passing year,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,How many hour do you spent daily on your skill development?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,What is your monthly family income?,Creditos_Normalizados,Semestres_Teoricos,Semestres_Reales,Semestres_Extra,Status of your English language proficiency_Basic,Status of your English language proficiency_Intermediate,What is your relationship status?_Married,What is your relationship status?_Relationship,What is your relationship status?_Single
1,21,2019,1,1,8,2,0,1,1,1,100,0,0,0,4,1,0,0,19.650,0,19.750,50000,39.000,8,3,-5,False,True,False,True,False
1,21,2019,1,1,1,1,1,1,1,2,85,0,0,0,2,1,0,1,19.300,0,19.200,50000,37.400,8,3,-5,False,True,False,False,True
1,20,2020,0,1,4,2,0,1,1,2,100,1,0,0,1,0,0,0,14.650,0,14.200,30000,40.500,6,3,-3,False,True,False,False,True
1,20,2020,1,0,5,3,1,1,1,1,80,0,0,1,2,0,1,0,15.300,0,15.400,7000,56.100,8,4,-4,False,True,False,False,True
0,21,2019,1,1,2,1,0,1,1,7,100,0,0,1,0,0,0,0,0.000,0,0.000,50000,0.000,6,1,-5,False,False,False,False,True
0,21,2018,1,1,0,0,0,1,1,3,100,0,0,1,4,0,0,0,19.600,0,19.700,50000,93.500,10,8,-2,False,True,False,False,True
1,21,2019,0,1,2,1,0,1,1,2,98,0,0,0,1,1,0,0,15.850,0,17.650,30000,39.000,8,3,-5,False,True,False,False,True
0,20,2020,1,1,1,1,0,1,1,3,95,0,0,0,1,0,0,0,18.150,0,18.150,35000,17.100,6,1,-5,True,False,False,False,True
1,20,2020,1,0,8,2,0,1,1,2,98,0,0,1,2,0,0,0,19.900,0,19.300,20000,35.800,8,3,-5,False,True,False,False,True
0,21,2020,0,1,6,1,0,1,0,2,97,1,0,1,3,1,0,0,16.950,0,14.000,40000,31.200,8,4,-4,False,True,False,False,True
0,18,2020,1,0,2,2,1,1,0,3,90,0,0,0,1,0,1,1,18.400,0,18.400,40000,17.100,8,2,-6,False,True,False,False,False
1,21,2019,1,0,5,3,0,1,1,4,90,1,0,1,3,1,1,0,19.150,0,19.150,20000,17.100,6,2,-4,True,False,False,False,True
1,22,2019,0,0,3,1,0,1,1,4,100,0,0,1,2,0,1,0,18.200,0,18.700,50000,135.600,10,8,-2,False,True,False,False,True
1,20,2020,1,1,2,1,0,1,1,1,100,0,0,1,1,0,0,0,14.800,0,16.900,25000,39.000,8,3,-5,False,True,False,False,True
1,22,2019,0,1,3,2,0,1,1,1,100,1,0,1,2,1,1,0,11.250,0,15.750,20000,93.500,10,6,-4,False,True,False,False,True
1,19,2020,1,0,5,1,0,1,1,2,100,0,0,0,2,1,1,1,19.000,0,19.000,20000,17.100,10,2,-8,False,True,False,False,True
0,20,2018,1,1,1,2,1,1,1,5,90,0,0,1,1,0,0,0,17.450,0,17.500,30000,35.800,8,3,-5,False,True,False,False,True
1,21,2021,1,1,2,1,0,1,1,2,60,0,0,0,1,0,0,0,10.550,0,15.000,50000,40.500,8,3,-5,False,True,False,False,True
1,20,2020,1,0,3,1,0,1,1,3,99,1,1,1,1,0,0,0,17.100,0,17.100,20000,17.100,8,2,-6,False,True,False,False,True
0,23,2019,1,0,5,2,0,1,1,6,99,0,0,1,2,1,1,1,19.800,0,19.650,12500,118.500,10,7,-3,False,True,False,False,False
1,23,2017,0,1,7,3,0,1,1,2,90,1,0,1,4,0,1,0,14.300,0,16.300,15000,194.800,14,12,-2,False,True,False,False,True
1,21,2020,0,0,5,3,0,1,0,4,60,1,0,1,1,0,1,0,2.500,0,2.500,5000,17.100,6,2,-4,True,False,False,False,True
0,20,2020,0,0,5,2,0,1,1,3,98,0,0,1,1,0,0,0,17.500,0,17.500,20000,0.000,6,1,-5,False,True,False,False,True
1,20,2020,1,0,1,2,0,1,1,2,90,0,0,0,1,0,0,0,12.600,0,12.600,50000,18.700,6,2,-4,True,False,False,False,True
1,21,2019,0,1,4,1,0,1,1,2,98,0,0,0,3,0,0,0,18.600,0,18.550,60000,39.000,8,3,-5,False,True,False,False,True
0,22,2018,1,0,5,2,1,1,1,2,95,0,0,1,1,1,0,0,14.000,0,16.750,68000,187.000,12,11,-1,False,True,False,True,False
0,21,2019,1,0,3,2,0,1,1,2,99,0,0,1,1,0,0,0,19.900,0,19.950,40000,90.400,10,6,-4,False,True,False,False,True
1,20,2019,0,0,4,2,0,1,1,3,100,0,0,0,2,0,1,1,18.400,0,18.050,40000,37.400,8,3,-5,False,True,False,False,True
1,21,2019,1,0,1,1,0,1,1,5,90,0,0,0,1,0,0,1,15.150,0,14.700,50000,39.000,8,3,-5,False,True,False,False,True
0,22,2017,0,0,3,2,0,1,1,4,95,0,0,1,1,0,0,1,16.700,0,15.900,40000,187.000,12,11,-1,False,True,False,False,True
0,21,2020,1,1,8,2,0,1,1,2,100,0,0,1,1,1,0,0,16.950,0,16.950,50000,18.700,8,2,-6,True,False,False,False,True
0,23,2018,0,1,3,2,0,1,1,3,96,0,0,1,2,0,0,0,18.900,0,17.750,18000,219.800,12,11,-1,False,True,False,False,True
1,24,2019,0,1,2,2,0,1,1,8,100,1,0,1,8,0,0,0,5.250,0,14.850,62488,65.500,12,5,-7,True,False,False,False,True
0,20,2020,0,0,2,3,0,1,1,4,85,1,0,0,2,0,1,0,10.300,0,11.000,25000,35.800,8,3,-5,True,False,False,False,True
0,20,2020,1,0,3,1,0,1,1,3,95,0,0,0,2,0,0,0,18.350,0,18.350,45000,17.100,6,2,-4,True,False,False,False,True
0,19,2020,0,1,5,2,0,1,1,3,100,0,0,0,3,1,0,0,18.900,0,18.900,40000,17.100,8,2,-6,False,True,False,False,True
0,20,2019,1,0,1,1,1,1,1,1,75,1,0,0,1,1,0,1,8.150,0,13.050,60000,123.100,10,7,-3,False,True,False,True,False
1,21,2020,1,0,2,1,0,1,1,6,70,0,0,1,2,1,1,0,15.850,0,16.950,40000,34.300,8,3,-5,True,False,False,False,True
0,20,2019,0,1,2,1,0,1,1,2,100,0,0,0,3,0,0,1,19.100,0,19.550,100000,35.800,8,3,-5,False,True,False,False,True
1,22,2020,0,0,2,1,0,1,0,4,100,0,0,1,0,0,1,0,12.750,0,12.750,40000,17.100,6,2,-4,True,False,False,False,True
1,22,2019,1,1,2,3,1,1,1,2,92,0,0,1,1,0,0,0,18.950,0,19.450,35000,35.800,8,3,-5,False,True,False,False,True
1,20,2020,1,0,2,1,0,1,0,3,99,0,0,0,0,1,1,0,20.000,0,20.000,20000,15.600,6,1,-5,True,False,False,True,False
0,23,2017,0,1,3,2,0,1,1,2,85,0,0,1,2,0,1,0,18.800,0,18.100,33000,187.000,12,11,-1,False,True,False,False,True
1,21,2019,1,0,5,3,0,1,1,4,100,0,0,1,2,1,1,1,18.700,0,19.550,15000,137.200,10,8,-2,True,False,False,False,True
1,20,2020,1,0,1,1,0,1,1,2,98,0,0,1,2,1,1,0,0.000,0,0.000,20000,0.000,6,1,-5,True,False,False,False,True
1,20,2019,1,1,2,1,0,1,1,1,99,1,0,1,2,1,1,0,15.750,0,15.750,20000,20.300,6,1,-5,True,False,False,False,True
0,21,2020,1,0,2,2,0,1,1,4,100,0,0,0,2,0,0,0,16.900,0,16.000,50000,35.800,8,3,-5,False,True,False,False,True
1,22,2018,0,0,5,2,0,1,0,3,90,0,0,1,3,0,1,0,19.900,0,19.850,70000,90.400,10,6,-4,False,True,False,False,True
1,22,2015,1,0,2,2,1,1,1,1,95,1,0,1,1,1,1,1,10.500,0,10.500,25000,21.800,6,2,-4,True,False,False,False,True
0,21,2019,1,0,3,1,0,1,1,5,80,1,0,0,1,1,1,0,13.600,0,11.250,60000,96.600,10,8,-2,False,True,False,False,True
0,22,2020,1,1,3,1,0,0,1,3,98,0,0,1,4,0,0,1,16.500,1,16.950,50000,35.800,8,3,-5,False,False,False,False,True
1,21,2020,1,0,4,1,0,1,1,2,100,0,0,1,3,0,1,0,20.000,0,18.600,30000,35.800,8,3,-5,False,False,False,False,True
1,20,2019,0,0,2,2,0,1,1,3,90,0,1,1,2,0,1,0,15.500,0,15.500,20000,18.700,6,2,-4,True,False,False,False,True
0,20,2019,1,0,1,1,0,1,1,3,90,1,0,1,1,0,1,0,12.800,0,10.050,35000,35.800,8,3,-5,False,False,False,False,True
0,20,2020,1,1,2,3,0,1,1,12,80,0,0,0,1,1,1,1,16.050,0,16.050,30000,18.700,10,2,-8,False,True,False,False,False
0,19,2021,1,1,6,2,0,1,1,2,95,0,0,0,2,0,0,0,0.000,0,0.000,70000,0.000,6,1,-5,False,True,False,False,True
1,19,2020,0,0,4,2,0,1,0,3,75,1,0,1,1,1,0,1,16.900,0,16.900,15000,21.800,6,12,6,False,True,False,False,True
0,19,2021,1,0,3,2,0,1,0,2,92,0,0,0,1,0,0,0,15.750,0,15.750,50000,17.100,6,1,-5,True,False,False,False,True
1,21,2020,0,0,1,1,0,1,1,4,95,1,0,1,2,1,1,0,19.500,0,19.500,30000,17.100,6,2,-4,True,False,False,False,True
1,20,2020,1,1,2,1,0,1,1,1,98,0,0,1,1,0,0,0,19.750,0,19.750,50000,18.700,6,2,-4,False,True,False,False,True
0,20,2020,1,1,3,2,0,1,1,3,100,0,0,0,1,0,0,0,15.150,0,15.150,90000,18.700,6,2,-4,False,True,False,False,True
0,23,2017,0,1,7,1,0,1,1,5,60,1,0,0,2,1,1,1,12.950,0,12.800,28000,207.300,14,14,0,False,True,False,True,False
1,20,2020,1,0,3,1,0,1,0,2,100,0,0,1,2,1,1,0,0.000,0,0.000,30000,0.000,6,1,-5,False,False,False,False,True
0,19,2020,1,1,5,2,0,1,1,4,99,0,0,1,3,0,0,0,17.250,0,16.475,25000,39.000,8,3,-5,False,True,False,False,True
1,20,2021,0,1,1,1,0,1,0,4,85,0,0,0,1,1,0,0,18.000,0,18.000,40000,17.100,6,2,-4,True,False,False,False,True
0,20,2020,0,0,6,2,1,1,1,1,98,1,0,1,5,1,1,0,17.650,0,17.650,40000,17.100,6,2,-4,True,False,False,False,True
0,20,2019,1,0,3,2,0,1,1,2,99,0,0,1,1,1,0,0,19.300,0,18.450,50000,140.300,10,8,-2,False,True,False,False,True
0,19,2020,0,1,3,2,0,1,1,4,100,0,0,1,2,1,0,0,17.400,0,12.000,25000,17.100,6,2,-4,False,False,False,False,True
1,21,2019,0,0,2,1,1,1,1,1,98,0,0,0,6,0,1,0,18.500,0,18.850,62488,84.200,8,5,-3,False,True,False,False,True
0,20,2020,0,1,3,1,0,1,1,1,100,0,0,1,2,0,0,0,19.200,0,19.200,50000,17.100,6,2,-4,False,False,False,False,True
0,21,2019,0,1,6,2,0,1,1,2,100,0,0,1,3,0,0,0,17.000,0,16.450,60000,132.500,10,8,-2,False,True,False,False,True
1,19,2020,0,0,4,2,0,1,1,2,90,0,0,0,1,0,1,0,17.150,0,17.150,24000,21.800,6,1,-5,True,False,False,True,False
0,21,2020,1,0,4,2,0,1,0,2,100,0,0,1,12,1,1,0,18.500,0,18.500,30000,17.100,8,2,-6,False,True,False,False,True
1,22,2019,0,1,4,3,0,1,1,4,85,0,0,1,3,0,0,0,15.100,0,16.000,20000,109.100,10,6,-4,False,False,False,True,False
1,20,2020,0,1,2,1,0,1,1,3,90,0,0,0,2,0,1,0,17.400,0,14.900,20000,35.800,8,3,-5,True,False,False,False,True
1,20,2020,1,0,3,2,0,1,1,2,90,0,0,1,2,1,1,0,17.650,0,17.650,40000,20.300,6,2,-4,False,False,False,False,True
0,19,2019,1,1,4,1,0,1,1,2,90,0,0,0,3,0,1,0,15.300,0,17.050,30000,135.600,10,8,-2,False,False,False,False,True
1,20,2020,0,0,2,1,0,1,1,3,100,1,0,1,1,0,1,0,19.500,0,19.500,20000,17.100,8,2,-6,True,False,False,False,True
0,20,2018,0,0,2,2,0,1,0,4,95,0,0,1,0,0,1,1,0.000,0,0.000,50000,0.000,6,1,-5,False,True,False,False,True
0,20,2019,0,1,3,3,0,1,1,1,99,0,0,0,4,1,0,0,15.950,0,16.850,40000,157.400,12,9,-3,False,True,False,False,True
0,21,2020,0,0,4,2,1,1,1,2,95,1,0,1,4,1,1,1,0.656,0,0.656,30000,17.100,6,2,-4,True,False,False,False,True
0,22,2020,1,0,4,1,0,1,1,2,98,0,0,0,2,0,1,1,15.250,0,15.250,20000,17.100,6,2,-4,True,False,False,False,False
0,21,2020,0,1,3,2,0,1,1,1,99,0,0,1,1,1,0,0,20.000,0,20.000,80000,17.100,6,1,-5,False,False,False,False,True
0,20,2020,1,0,4,1,0,1,1,3,98,0,0,1,3,1,0,0,18.750,0,18.750,60000,17.100,8,2,-6,False,True,True,False,False
1,22,2019,1,0,3,3,0,1,1,2,90,0,0,0,4,0,1,0,16.650,0,16.650,20000,18.700,8,2,-6,False,True,False,True,False
1,20,2020,1,0,4,1,1,1,1,1,80,1,0,1,2,1,1,0,14.050,1,14.050,40000,54.600,8,3,-5,True,False,False,False,True
1,21,2019,1,0,3,3,0,1,1,4,90,1,0,1,0,1,1,1,10.900,0,10.400,35000,17.100,6,2,-4,False,True,False,False,True
1,21,2020,0,1,4,2,0,1,1,1,100,0,0,1,2,0,0,0,0.000,0,0.000,30000,0.000,6,1,-5,False,True,False,False,True
1,23,2018,0,1,0,3,0,1,0,3,70,0,0,0,6,0,0,0,18.500,0,18.750,20000,109.100,10,8,-2,False,True,False,False,True
0,24,2016,0,0,2,1,1,1,1,1,90,0,0,1,2,0,1,1,18.100,0,15.000,62488,218.200,14,13,-1,False,True,False,False,False
1,20,2020,0,1,2,2,0,1,1,3,87,0,0,1,1,0,0,1,15.900,1,15.900,35000,17.100,6,3,-3,True,False,False,False,True
0,21,2020,1,1,3,2,1,1,0,8,98,0,0,0,1,1,0,1,17.750,1,17.950,100000,17.100,6,1,-5,True,False,False,False,True
1,23,2020,1,0,4,2,0,1,1,2,100,0,0,0,6,1,1,0,17.900,0,18.750,15000,35.800,10,3,-7,True,False,False,False,True
1,22,2020,1,0,2,1,0,1,1,8,90,0,0,0,3,0,1,1,19.400,0,19.400,10000,18.700,6,2,-4,True,False,False,False,True
1,20,2020,1,0,2,1,0,1,1,10,90,0,0,0,3,0,1,0,15.000,0,15.000,30000,18.700,6,2,-4,True,False,False,False,True
1,20,2020,1,0,4,2,0,1,1,1,95,0,1,1,2,1,1,0,20.000,0,20.000,40000,17.100,6,2,-4,False,True,False,False,True
1,22,2016,1,1,2,2,1,1,1,1,80,0,0,1,3,1,0,0,19.850,0,19.850,30000,17.100,6,2,-4,True,False,False,True,False
1,22,2020,1,1,3,2,1,1,1,1,75,0,0,1,2,1,1,0,18.950,0,18.450,100000,39.000,8,3,-5,False,True,False,False,True
1,22,2018,0,0,6,2,0,1,1,2,90,1,0,1,2,0,1,0,14.800,0,14.450,50000,173.000,12,11,-1,False,True,False,True,False
1,21,2020,1,0,5,1,0,0,1,3,88,0,0,1,3,1,1,1,18.850,0,19.300,30000,76.400,8,5,-3,False,True,False,False,True
1,25,2017,0,0,1,1,0,1,1,1,90,0,0,0,4,0,0,0,17.200,0,17.400,50000,193.300,12,11,-1,False,True,False,False,True
1,19,2021,1,0,4,3,0,1,1,3,100,0,0,1,1,0,1,1,0.000,0,0.000,40000,0.000,6,1,-5,False,False,False,False,True
0,21,2019,1,1,2,2,1,1,1,2,85,0,0,1,1,0,0,0,17.800,0,18.300,25000,35.800,8,3,-5,False,True,False,False,True
1,19,2019,1,1,3,2,0,1,1,1,100,0,0,1,1,0,0,0,17.800,0,17.800,40000,18.700,10,2,-8,True,False,False,False,True
0,22,2020,1,1,5,2,0,1,1,2,88,0,0,1,3,1,0,0,12.400,0,13.700,35000,35.800,8,4,-4,False,True,False,False,True
0,20,2020,1,1,0,2,1,1,1,3,97,0,0,0,1,0,0,1,0.000,1,0.000,35000,0.000,6,1,-5,True,False,False,False,True
1,20,2020,1,1,1,1,1,1,1,5,80,1,0,0,0,0,0,0,16.250,0,16.000,40000,17.100,6,2,-4,True,False,False,False,True
1,19,2021,1,0,4,2,0,1,1,5,85,0,0,1,0,1,1,0,0.000,0,0.000,50000,0.000,6,1,-5,True,False,False,False,True
1,22,2019,1,0,2,1,0,1,1,3,80,0,0,1,2,1,0,0,18.500,0,17.000,50000,60.800,8,4,-4,False,True,False,False,True
0,20,2020,1,0,1,1,0,1,0,2,100,0,0,0,0,0,0,0,16.900,0,17.900,80000,39.000,8,4,-4,False,True,False,False,True
1,21,2019,1,0,1,2,1,1,1,2,80,0,0,1,4,1,1,0,18.900,0,19.500,40000,76.400,8,4,-4,False,True,False,False,True
0,24,2016,0,0,4,2,0,1,1,3,95,0,0,1,2,0,1,0,17.000,0,17.500,20000,165.200,12,10,-2,False,True,False,False,True
1,24,2017,0,0,2,1,0,1,1,3,80,0,0,1,5,1,0,0,12.900,0,14.650,65000,165.200,12,10,-2,False,True,False,False,True
1,21,2019,0,0,1,1,1,1,1,1,85,0,0,1,1,0,1,1,19.800,0,18.500,25000,132.500,10,8,-2,False,False,False,True,False
0,21,2020,1,1,3,2,0,1,1,2,88,0,0,0,2,0,0,0,17.900,0,18.800,40000,39.000,8,3,-5,False,True,False,False,True
1,20,2020,1,0,2,2,1,1,1,4,99,0,0,1,2,1,1,0,18.950,0,19.550,50000,35.800,8,3,-5,False,True,False,True,False
1,21,2019,0,0,1,2,0,1,1,1,96,0,1,1,1,1,1,0,10.850,0,15.300,15000,68.600,8,5,-3,False,True,False,False,True
1,22,2020,1,0,3,2,0,1,1,2,90,1,0,1,4,0,1,0,5.600,0,9.400,60000,49.900,8,4,-4,False,True,False,False,True
0,21,2019,1,1,4,3,1,1,1,1,99,0,0,0,2,0,0,0,18.600,0,18.350,35000,39.000,8,3,-5,False,True,False,False,True
1,20,2020,0,0,5,3,0,1,0,1,88,0,0,1,2,1,0,0,17.750,0,17.750,35000,17.100,6,2,-4,True,False,False,False,True
0,22,2018,0,0,4,2,0,1,1,2,98,0,0,0,2,0,0,0,14.150,0,14.100,25000,101.300,10,8,-2,False,True,False,False,True
0,20,2020,1,1,2,1,0,1,1,2,95,0,0,1,1,0,0,1,19.400,0,19.400,35000,17.100,6,2,-4,True,False,False,False,True
1,21,2020,1,0,1,1,0,1,1,4,90,0,0,0,2,1,1,1,20.000,0,20.000,25000,18.700,6,2,-4,False,True,False,False,True
0,21,2019,0,1,3,1,0,1,1,3,97,0,0,0,1,1,0,0,15.000,0,18.300,150000,135.600,10,8,-2,False,True,False,False,True
1,26,2018,0,1,8,2,1,1,1,2,90,1,1,1,5,1,1,0,12.200,0,12.200,20000,140.300,14,12,-2,False,True,False,False,True
1,21,2020,1,0,4,2,0,1,1,1,98,0,0,1,1,0,0,0,14.100,0,15.000,25000,35.800,8,3,-5,False,True,False,False,True
0,21,2019,1,1,2,2,0,1,1,1,100,0,0,0,2,0,0,0,19.500,0,19.500,50000,17.100,6,2,-4,False,True,False,False,True
1,21,2020,1,0,5,1,1,1,1,12,98,0,0,1,2,1,1,1,16.650,0,16.650,62488,18.700,6,2,-4,True,False,False,False,True
0,20,2020,0,0,3,3,0,1,1,2,97,0,0,1,2,1,1,0,18.500,0,18.500,35000,17.100,6,2,-4,True,False,False,False,True
1,20,2020,1,1,4,2,0,1,0,3,90,0,0,1,1,1,0,0,19.900,0,19.900,25000,17.100,6,2,-4,False,True,False,False,True
0,21,2020,1,0,2,2,0,1,0,1,100,0,0,0,1,0,1,0,17.000,0,19.000,60000,17.100,6,1,-5,True,False,False,False,True
1,22,2019,1,1,1,1,1,1,1,2,70,0,0,1,1,1,0,0,19.050,0,19.050,400000,17.100,6,2,-4,False,True,False,False,True
0,23,2021,1,1,1,2,0,1,0,3,90,0,0,0,0,1,0,1,19.850,0,19.850,25000,17.100,6,2,-4,False,True,False,False,False
1,20,2020,1,1,8,2,0,1,1,8,90,0,0,0,2,1,1,0,16.650,0,16.650,30000,18.700,6,2,-4,True,False,False,False,True
0,21,2020,1,0,3,1,0,1,0,3,70,0,0,1,5,0,0,1,13.400,0,14.450,15000,35.800,8,3,-5,False,True,False,False,True
0,20,2019,0,0,3,2,1,1,0,2,95,0,0,1,1,0,1,1,19.200,0,19.200,30000,17.100,8,2,-6,False,True,False,False,True
0,20,2016,1,0,2,1,0,1,0,1,75,0,0,1,1,1,0,0,17.700,0,18.450,20000,39.000,8,3,-5,False,False,False,False,True
1,21,2020,0,0,2,2,0,1,1,3,88,0,0,1,2,0,1,0,8.900,0,15.750,25000,31.200,8,3,-5,False,True,False,False,True
1,19,2020,1,1,2,1,0,1,1,3,90,0,0,0,1,1,0,1,11.600,0,14.000,35000,37.400,8,3,-5,False,True,False,False,True
1,20,2020,1,0,3,1,0,1,1,3,90,0,0,0,2,0,1,0,20.000,0,20.000,50000,17.100,6,2,-4,True,False,False,False,True
1,22,2019,0,0,2,2,1,1,1,2,95,0,0,1,2,1,0,1,0.000,0,0.000,62488,0.000,6,1,-5,False,True,False,False,True
1,20,2020,0,0,5,2,0,1,1,1,90,0,0,1,2,0,1,0,19.000,0,19.000,20000,18.700,6,2,-4,True,False,False,False,True
1,22,2019,0,1,0,0,1,1,1,3,100,0,0,0,6,0,0,0,10.400,0,14.550,30000,76.400,8,5,-3,True,False,False,False,True
1,20,2020,0,0,2,3,0,1,0,1,95,0,0,1,2,1,1,0,15.250,0,15.250,25000,18.700,6,2,-4,True,False,False,False,True
1,21,2020,1,1,3,2,1,1,1,5,90,0,0,1,0,1,0,0,17.250,0,17.250,30000,18.700,6,2,-4,False,False,False,False,True
0,19,2020,0,1,1,2,0,1,0,3,98,0,0,0,2,0,0,0,0.000,0,0.000,20000,0.000,6,1,-5,True,False,False,False,True
1,20,2020,1,1,4,2,0,1,1,3,96,1,1,1,2,0,1,0,13.650,0,13.650,20000,18.700,6,1,-5,True,False,False,False,True
1,22,2018,0,0,1,1,0,1,1,2,80,0,0,1,3,1,1,0,16.000,0,16.450,40000,205.700,14,11,-3,False,True,False,False,True
0,20,2019,1,0,6,2,0,1,1,2,100,0,0,1,2,1,0,0,19.800,0,19.700,100000,132.500,12,8,-4,False,True,False,False,True
1,22,2019,1,1,0,2,0,1,1,6,60,0,0,0,0,0,0,0,17.800,0,18.450,40000,135.600,10,7,-3,False,True,False,False,True
1,23,2019,1,1,2,1,0,1,1,8,100,0,0,0,1,0,0,0,0.000,0,0.000,40000,0.000,6,1,-5,True,False,False,False,True
0,19,2020,1,1,2,1,0,1,1,1,100,0,0,0,1,1,0,0,19.450,0,19.450,70000,17.100,6,2,-4,True,False,False,False,True
0,20,2020,1,1,2,1,0,1,0,7,100,0,0,1,1,1,0,0,0.000,0,0.000,15000,0.000,6,1,-5,False,True,False,False,True
0,26,2014,1,0,4,3,0,1,1,3,50,0,0,0,1,0,0,0,19.450,0,16.800,80000,35.800,8,3,-5,True,False,True,False,False
1,20,2020,1,1,3,1,0,1,1,2,10,0,0,0,1,0,0,0,18.400,0,18.400,24000,21.800,6,2,-4,True,False,False,False,True
1,19,2020,1,1,1,2,1,1,1,3,100,0,0,1,2,0,0,0,0.000,0,0.000,20000,0.000,6,1,-5,False,True,False,False,True
1,19,2020,1,1,5,2,0,1,1,2,98,1,0,1,2,1,0,0,14.650,0,14.650,35000,17.100,6,2,-4,False,True,False,False,True
1,20,2020,1,0,4,3,1,1,1,2,100,0,0,0,2,0,0,0,19.050,0,19.050,50000,18.700,6,2,-4,True,False,False,False,True
0,19,2020,0,1,3,2,0,1,0,2,98,0,0,0,1,0,0,1,16.850,1,16.850,25000,17.100,8,2,-6,False,True,False,False,True
1,19,2020,1,0,3,1,0,1,1,3,100,1,0,1,1,0,0,0,16.250,0,16.250,62488,15.600,6,2,-4,False,True,True,False,False
1,20,2020,1,0,3,2,1,1,1,3,85,0,0,0,2,0,0,0,14.450,0,14.450,30000,17.100,6,2,-4,True,False,False,False,True
1,22,2019,0,0,2,1,0,1,1,3,95,1,0,0,1,1,1,1,7.250,0,7.250,40000,17.100,6,2,-4,True,False,False,False,False
1,20,2020,0,1,2,2,0,1,0,4,98,0,0,1,2,0,0,0,18.650,0,18.650,35000,17.100,6,2,-4,False,True,False,False,True
1,20,2020,1,0,2,2,0,1,1,1,92,0,0,0,4,0,1,0,15.900,0,15.900,25000,17.100,6,2,-4,False,True,False,False,True
0,22,2017,0,1,5,2,0,1,1,4,99,0,0,0,1,1,0,0,17.500,0,18.500,30000,155.900,14,12,-2,False,True,False,False,True
1,19,2020,1,0,1,1,1,1,1,2,90,1,0,0,1,0,1,1,14.500,0,14.500,60000,17.100,6,2,-4,True,False,False,False,True
1,18,2020,1,0,6,3,0,1,1,2,95,0,0,1,2,0,0,0,17.400,0,17.400,25000,18.700,6,2,-4,True,False,False,False,True
1,20,2020,1,0,3,2,0,1,1,4,95,1,0,0,3,0,0,0,18.000,0,18.000,25000,17.100,6,2,-4,True,False,False,False,True
1,21,2019,0,0,2,3,1,1,1,2,90,0,0,1,4,0,1,0,15.650,0,15.850,40000,17.100,8,2,-6,True,False,False,False,True
1,21,2019,1,0,3,2,1,1,1,2,90,1,0,1,2,0,1,0,7.100,0,7.100,50000,7.800,8,2,-6,True,False,False,False,True
1,19,2020,1,1,2,1,0,1,1,1,88,0,0,1,2,0,0,0,15.650,0,15.650,40000,17.100,6,2,-4,False,True,False,False,True
1,20,2020,1,0,3,2,1,1,1,2,100,0,0,1,1,0,1,0,19.250,0,19.250,30000,18.700,6,2,-4,False,True,False,False,True
1,21,2020,1,1,4,2,1,1,1,1,100,0,0,1,1,1,0,1,18.000,0,18.000,35000,17.100,6,2,-4,False,True,False,False,True
0,18,2020,1,0,2,2,1,1,1,1,100,0,0,1,1,1,0,0,17.700,0,17.700,14000,17.100,6,2,-4,False,True,False,False,True
1,20,2020,1,0,1,1,0,1,1,4,88,0,0,0,3,0,1,0,17.700,0,17.750,62488,17.100,6,2,-4,True,False,False,False,True
1,19,2020,0,0,3,2,1,1,1,4,95,1,0,0,6,0,1,0,10.500,0,10.500,10000,18.700,6,2,-4,False,True,False,False,True
1,20,2020,1,0,3,2,0,1,1,5,90,0,0,1,1,1,1,0,12.500,0,12.500,25000,18.700,6,2,-4,True,False,False,False,True
1,24,2017,1,0,7,1,0,1,1,1,90,0,0,0,5,1,1,0,16.550,0,18.800,30000,216.600,12,11,-1,False,True,False,True,False
1,21,2020,0,0,1,2,1,1,1,4,85,0,0,1,0,0,1,0,18.750,0,18.750,50000,18.700,6,2,-4,False,False,False,False,True
1,21,2020,1,0,6,3,1,1,1,2,98,0,0,1,3,0,1,1,18.500,0,18.500,25000,20.300,8,2,-6,False,True,False,False,True
1,21,2020,0,0,3,3,1,1,1,1,97,0,0,1,3,0,1,1,17.500,0,17.500,33000,20.300,8,2,-6,False,True,False,False,True
0,20,2019,1,1,3,2,0,1,1,4,90,1,0,0,2,0,0,0,18.500,0,18.500,60000,17.100,10,2,-8,True,False,False,False,True
1,20,2020,1,0,3,1,0,1,1,3,70,1,1,1,2,0,1,0,16.200,0,16.200,40000,17.100,6,2,-4,True,False,False,False,True
0,22,2018,0,1,2,1,0,1,1,2,99,1,0,0,1,0,0,0,11.500,0,14.000,60000,176.100,12,11,-1,False,True,False,False,True
0,22,2018,0,0,2,1,0,1,0,3,70,0,0,0,2,0,0,0,19.350,0,18.000,70000,219.800,12,12,0,False,True,False,False,False
1,22,2020,1,1,3,2,0,1,1,4,37,0,0,1,1,1,0,0,16.200,1,17.500,25000,42.100,10,3,-7,False,True,False,False,True
